"Enzyme","sample","RMSE","RMSEp1","RMSEp2","MAPE","MAPEp1","MAPEp2","biasPERCENT","biasPERCENTp1","biasPERCENTp2","biasMEANRES","biasMEANRESp1","biasMEANRESp2","Rsquared","PRSEmax","PRSE_Vmax","PRSE_Km","PRSE_Ki","RMSEp1pdS","MAPEp1pdS","biasPERCENTp1pdS","biasMEANRESp1pdS","Sinhibition","INHbetter_aov_pvalue"
"AP","83",227866.055155306,227866.055155306,NA,20.7846981299742,20.7846981299742,NA,-16.4692640311649,-16.4692640311649,NA,-77323.8573448223,-77323.8573448223,NA,0.987428529015585,111999.420815195,10.595835251666,19.0161307218472,111999.420815195,NA,NA,NA,NA,FALSE,1
"AP","84",20375.6330631666,12537.5482939038,32559.2872538989,7.98028920017093,4.92189682690112,15.6262701333455,0.751179637440067,-0.0998021209936092,2.87863403352426,-142.122644409178,83.4060141931663,-818.708620216212,0.946321460527495,20.8526943784236,4.60525199525558,17.1837959027116,20.8526943784236,NA,NA,NA,NA,TRUE,1.08577177721667e-06
"AP","85",19542.9437592262,16506.103391028,32230.0769546413,9.62686340896018,9.47231238099082,10.5541695767763,-3.07668428154718,-4.31585526311223,4.3583416078431,-1878.20887495815,-3567.10329597056,9944.05207212877,0.973790309747911,77.641613797909,5.51937553737038,15.1725043990532,77.641613797909,NA,NA,NA,NA,TRUE,0.184904558059945
"AP","86",46316.0419661492,47979.539144164,34698.8925608936,10.6899444779959,12.0913240515664,2.28166703657328,-7.83976174725728,-9.27774862007468,0.788159489647111,-10026.0939462855,-12999.9490470272,10790.8917589067,0.994640551381605,32.0293507605214,6.01161734003615,10.6023052121724,32.0293507605214,NA,NA,NA,NA,TRUE,0.00114635156924511
"AP","87",39282.5677015565,39282.5677015565,NA,12.6328737762295,12.6328737762295,NA,-3.44010733044031,-3.44010733044031,NA,-2201.05158875255,-2201.05158875255,NA,0.941446259283032,260.424174219989,11.7847882279368,27.214128314359,260.424174219989,NA,NA,NA,NA,FALSE,0.699283433432066
"AP","88",103420.749131253,79372.8870777825,192537.342450011,18.0074609766134,14.160135161261,41.0914158687283,-0.876976380118096,-5.46753618471533,26.6663824474653,-6211.1771990942,-14874.4656455804,54431.8419263091,0.857135054961353,75.6895821721525,13.998937262094,36.0758675946888,75.6895821721525,NA,NA,NA,NA,TRUE,0.112270615819892
"AP","89",51180.2562919648,44104.2023160604,81638.5109318051,9.22427535991333,8.37459813619051,14.3223387022503,-1.11166799377063,-2.54479345209349,7.48708475616654,-2398.00601679405,-6300.17254038285,24917.1596483276,0.944785380889159,53.8769245587561,6.37835167020565,19.5559320156058,53.8769245587561,NA,NA,NA,NA,TRUE,0.0442778026744121
"AP","90",86848.8217678661,69814.7609225287,153474.492477568,8.52865654001559,8.31163815357937,9.83076685863289,-2.63345447728272,-3.75811247811146,4.11449352768972,-7045.57324509811,-13460.9820568355,37862.2884370635,0.97307283981957,151.199293836536,5.52032274336332,15.4624142015103,151.199293836536,NA,NA,NA,NA,TRUE,0.505594298791275
"AP","91",129584.01109044,135450.379380033,86390.2764600436,5.7916852733214,6.48713240453161,1.61900248606016,-3.04305861616415,-3.64069910570383,0.542784321073927,-17853.405892018,-24264.219822899,27022.2916241487,0.996483478886884,20.9624349631686,3.19570952924391,6.84495671591293,20.9624349631686,NA,NA,NA,NA,TRUE,1.45262659811281e-05
"AP","92",301260.023335629,313907.332173687,209943.641167999,12.4582550238591,14.0886287902087,2.67601242576111,-8.64466796462213,-10.3750343482668,1.73753033724582,-71218.8002970922,-99545.0681491507,127065.074667318,0.99101125724728,154.28662966367,6.24016765228847,12.6416308457359,154.28662966367,NA,NA,NA,NA,TRUE,0.523371450049236
"AP","93",175172.295663316,175172.295663316,NA,7.4316602537673,7.4316602537673,NA,-5.05234796422422,-5.05234796422422,NA,-26934.0358034846,-26934.0358034846,NA,0.996885676134223,31.4616650823092,4.7779761324584,8.26808409501583,31.4616650823092,NA,NA,NA,NA,FALSE,0.00138239423726716
"AP","94",162932.996337856,162932.996337856,NA,5.61679066321294,5.61679066321294,NA,-4.40978312541284,-4.40978312541284,NA,-36455.0416378037,-36455.0416378037,NA,0.999050157207855,31.8042469045984,2.56319411045695,4.62704370996111,31.8042469045984,NA,NA,NA,NA,FALSE,0.00287330379967315
"AP","95",411551.642062406,411551.642062406,NA,9.66275840359641,9.66275840359641,NA,-6.82322938757375,-6.82322938757375,NA,-67196.2140173107,-67196.2140173107,NA,0.993782060580687,271.998380492734,5.93915366745643,11.1512272693087,271.998380492734,NA,NA,NA,NA,FALSE,0.716631513760422
"AP","96",290275.221855438,290275.221855438,NA,6.67516985576498,6.67516985576498,NA,-4.63980672486413,-4.63980672486413,NA,-63105.0693889811,-63105.0693889811,NA,0.997319536983993,34985.736772805,3.00118968030604,6.55986322851769,34985.736772805,NA,NA,NA,NA,FALSE,1
"AP","97",221227.712361771,221227.712361771,NA,7.41166050781745,7.41166050781745,NA,-5.26805348190299,-5.26805348190299,NA,-32758.8016270698,-32758.8016270698,NA,0.996734403480999,187.225587827232,4.57523229975871,8.36583863452524,187.225587827232,NA,NA,NA,NA,FALSE,0.59492473750993
"AP","98",227133.169598308,227133.169598308,NA,7.64548039141004,7.64548039141004,NA,-5.99174211492271,-5.99174211492271,NA,-57914.1577866364,-57914.1577866364,NA,0.998434587389868,53.4048968656268,3.20391857186181,5.92214613247116,53.4048968656268,NA,NA,NA,NA,FALSE,0.0637579922925111
"AP","99",139739.834758951,144052.132705053,110383.188520566,9.59208853474015,10.7574852276073,2.59970837753735,-5.18859671770415,-6.36826976664105,1.88944157591722,-23184.7564260365,-33990.3823465664,52454.6250176731,0.985795231572004,62989.9634801354,5.08902623101237,12.8515547685078,62989.9634801354,NA,NA,NA,NA,TRUE,1
"AP","100",96376.9033265556,96348.5296682359,96546.9701664846,12.2725885325067,13.4104662805013,5.44532204453935,-6.80866396087712,-8.5197139150534,3.45763576418056,-17446.4278201248,-27848.1007055413,55365.2823777908,0.981246830127842,185.664429950473,6.75004110923494,15.6460322895417,185.664429950473,NA,NA,NA,NA,TRUE,0.597643400430227
"AP","101",70743.8309909248,74577.256047483,40770.3893221133,11.2746725491503,12.650342171771,3.02065481342605,-5.60761374169025,-7.0456585008763,3.02065481342605,-10989.66077616,-18351.1357581297,40540.6640976279,0.982745075443626,73783.866759558,6.0828660156941,14.6484885457902,73783.866759558,NA,NA,NA,NA,TRUE,1
"AP","102",18579.9831366525,19400.6657566673,12577.5761852788,14.7060627721515,16.5484417137319,3.65178912266934,-5.9466536574702,-7.20642538798114,1.61197672559544,-3101.70018765392,-4279.84368158984,5145.30426989752,0.98422699363527,42.7048163119589,10.0741653865289,17.5627773550122,42.7048163119589,NA,NA,NA,NA,TRUE,0.00679399916660784
"AP","103",100231.719890939,87760.8402445885,155283.589678536,9.55446357713806,10.2260714466753,5.52481635991487,-5.49856429454536,-6.8109449251676,2.37571948918806,-15564.9023859093,-24116.2846152474,44294.7732194571,0.988000018549259,7926.90779059746,5.51470587825132,12.7075609807821,7926.90779059746,NA,NA,NA,NA,TRUE,0.990096960387045
"AP","104",134481.696048639,119220.408524984,203263.993741256,4.34439694200788,4.78175996888502,1.72021878074504,-3.08823270190022,-3.63633231086447,0.200364951885229,-21468.9721572748,-27218.8334217164,18780.0566938159,0.99917805375257,13.397519744048,2.56877646074938,4.34117268306012,13.397519744048,NA,NA,NA,NA,TRUE,9.37303111376405e-09
"AP","105",197332.508290294,197332.508290294,NA,5.23748613428568,5.23748613428568,NA,-3.45449059197401,-3.45449059197401,NA,-22171.1742082039,-22171.1742082039,NA,0.997563721959944,47.7303879783697,3.74932945823526,6.88851233568521,47.7303879783697,NA,NA,NA,NA,FALSE,0.0351978082844764
"AP","106",162083.14954152,171220.120559872,89435.191339149,5.47578510383881,6.24038159966986,0.888206128852467,-3.87949174924182,-4.67410806225753,0.888206128852467,-34635.9864306469,-51497.142221958,83392.1041085304,0.998349564918414,32.9298158841243,2.52238984940931,5.22620070857939,32.9298158841243,NA,NA,NA,NA,TRUE,0.0037904417415811
"AP","107",215685.177203844,224878.172546315,149062.117023588,4.3577593032185,4.88345292953515,1.20359754531863,-2.72841103345632,-3.28267186729748,0.59715396959064,-21139.4496588439,-31891.3289248031,54123.7052028701,0.996785318627792,36.8036748777893,3.7741970424488,7.31213835707101,36.8036748777893,NA,NA,NA,NA,TRUE,0.0066670011849269
"AP","108",29927.2604295811,27830.0014194653,40279.4307767019,17.00604116093,18.3146552759938,9.15435647054714,-10.9953817691415,-13.2499327797934,2.53192429477048,-5624.76499107275,-7472.77071941658,7311.27510733408,0.974305567223632,53.8475370988876,13.6707170638025,23.1878620237424,53.8475370988876,NA,NA,NA,NA,TRUE,0.0259668795419613
"AP","109",19846.4023779529,18974.2418924117,24434.1293907271,13.450079059157,14.3831451833792,7.85168231382393,-5.77405305765345,-7.01602644478034,1.67778726510785,-2670.52725794922,-3445.03606425237,2751.03438617278,0.969739541669848,95257.0171607601,7.81590055500199,19.0371401826194,95257.0171607601,NA,NA,NA,NA,TRUE,1
"AP","110",11283.6769831728,10451.0423905551,15359.1614852179,13.7825715688531,14.2667450070345,10.8775309397644,-4.42200400062254,-5.74373023664809,3.50835341553077,-1012.14100426548,-1547.43510582969,2734.91770668395,0.954139049555438,760.073475915915,10.6089898093984,24.3975105087911,760.073475915915,NA,NA,NA,NA,TRUE,0.898142142696493
"AP","111",38829.6382090955,27522.2832808436,77519.8630171564,7.39087836081881,6.13906636859606,14.9017503141553,-0.246647169121102,-1.38287656647527,6.57072921500393,-1038.21169339231,-3525.54892861742,16373.1489531834,0.955148941735182,62.5201301140112,4.83439406409256,16.8554564753521,62.5201301140112,NA,NA,NA,NA,TRUE,0.0925478177428248
"AP","112",31532.2131323852,29290.4563407313,42572.0361187181,6.14698306011293,5.84785550502706,7.94174839062818,-1.37757897969236,-2.22779373203195,3.72370953434521,-1747.94488664315,-4429.07526971423,17019.9677948544,0.978910611799145,38.7510291986293,4.16193966302855,12.370648071603,38.7510291986293,NA,NA,NA,NA,TRUE,0.00793782321645343
"AP","113",16498.8670066857,17078.649665419,12466.2200030887,8.77017845089547,9.50831675901371,4.34134860218601,-2.18612951847549,-3.22662058831718,4.05681690057465,-1129.74539457801,-2534.91792096814,8706.46229015287,0.969980824965496,41.3314464584103,6.14088019749173,16.083838249264,41.3314464584103,NA,NA,NA,NA,TRUE,0.00875465422155616
"AP","114",9827.39080529837,6830.58029303288,14878.8295000412,15.2832234031429,7.17720426640778,35.5482712449807,3.94033496507621,-0.493201068067091,15.0241750479345,-145.159208715091,-609.676711550276,1248.39329979046,0.868814591966555,30.6269229755072,8.25746557647954,30.6269229755072,27.2560446019898,NA,NA,NA,NA,TRUE,5.98260489489674e-07
"AP","115",538967.096850915,538967.096850915,NA,20.2599467739841,20.2599467739841,NA,-14.2163061883223,-14.2163061883223,NA,-158074.07357658,-158074.07357658,NA,0.978679300599626,120470.924918018,10.8643156869861,21.1529826969821,120470.924918018,NA,NA,NA,NA,FALSE,1
"AP","116",167880.129260386,167880.129260386,NA,9.66266262382977,9.66266262382977,NA,-2.71241990248999,-2.71241990248999,NA,-15010.6509815626,-15010.6509815626,NA,0.968872794987948,71269.1651002681,5.28432911230682,16.0065684341843,71269.1651002681,NA,NA,NA,NA,FALSE,1
"AP","117",104952.639925335,108004.39442725,84354.6151523279,12.6650574688674,13.8684614564962,5.44463354309505,-5.25382319470284,-6.54729561368351,2.50701131918117,-14602.2280629271,-21272.835658201,32092.0251039901,0.965641216974469,90277.3068613135,7.14026277814027,18.9069228351263,90277.3068613135,NA,NA,NA,NA,TRUE,1
"AP","118",277187.809733189,277187.809733189,NA,13.6205064786743,13.6205064786743,NA,-5.82855406864888,-5.82855406864888,NA,-43769.9833518877,-43769.9833518877,NA,0.957775506377456,96779.2682268582,7.55856348742145,20.5693969428107,96779.2682268582,NA,NA,NA,NA,FALSE,1
"AP","119",40879.9124435161,31796.7013398671,57632.5411952451,6.15718589729808,5.45986862377067,7.9004790811166,-0.601308176869667,-0.698373060159467,-0.358645968645167,-1627.40494692204,1484.88440689049,-10964.2730083596,0.976188790620995,18.6362201176523,3.3984728533581,11.5032621430809,18.6362201176523,NA,NA,NA,NA,TRUE,7.22792408430543e-07
"AP","120",26323.5937672675,26158.4086865115,27293.7181729699,8.65076581651305,8.67762076288975,8.48963613825289,0.000312956206735275,-0.680791983922911,4.08694259698462,-748.681166939713,-2370.16784349212,10601.7255689271,0.958846592453678,38.4893449708338,5.07032309304184,16.224698986909,38.4893449708338,NA,NA,NA,NA,TRUE,0.00594124108403273
"AP","121",42183.1858736629,35496.7244410035,69970.3045364297,9.29730996072665,8.72635230168808,12.7230559149581,-1.49933386078836,-2.62801502399581,5.27275311845635,-2055.54484165288,-4657.50102632028,16158.1484510189,0.959540475913569,53.2972682740968,7.42357949730123,19.1513664670557,53.2972682740968,NA,NA,NA,NA,TRUE,0.0380833884257235
"AP","122",10365.1176993333,8396.5307385903,18139.4400074168,26.2020051813562,16.3209135992186,85.4885546741819,3.10834728617718,-9.69921315850941,79.9537099542967,-663.616895558243,-2524.16592757834,12360.2263285825,0.840631618453198,48.1328560702151,23.3884791059848,44.8663792500877,48.1328560702151,NA,NA,NA,NA,TRUE,0.000133261152555974
