"Enzyme","sample","RMSE","RMSEp1","RMSEp2","MAPE","MAPEp1","MAPEp2","biasPERCENT","biasPERCENTp1","biasPERCENTp2","biasMEANRES","biasMEANRESp1","biasMEANRESp2","Rsquared","PRSEmax","PRSE_Vmax","PRSE_Km","RMSEp1pdS","MAPEp1pdS","biasPERCENTp1pdS","biasMEANRESp1pdS","Sinhibition","INHbetter_aov_pvalue"
"AP","71",88.428978203102,88.428978203102,NA,9.92906920558836,9.92906920558836,NA,-5.35120006597445,-5.35120006597445,NA,-16.3071861853126,-16.3071861853126,NA,0.986629869609985,7.57352176239112,1.94403409990317,7.57352176239112,88.428978203102,9.92906920558836,-5.35120006597445,-16.3071861853126,FALSE,1
"AP","72",141.040600657528,148.415441285097,84.1682717284471,10.060465781636,11.2650218555997,2.83312933785344,-4.78675382873055,-6.05673435649455,2.83312933785344,-19.6193452978977,-32.4379764014553,70.1110724270056,0.979705473689554,9.10129582190325,2.32081448563921,9.10129582190325,145.509766048169,11.9670836070382,-6.46616804621188,-26.2203827853732,TRUE,1
"AP","73",51.4698760619711,53.7679026310597,34.6137670990013,5.3157381262478,5.87132489117323,1.98221753669528,-1.80460761925798,-2.16822558529273,0.377100176950514,-5.1132779774359,-6.48872064823701,4.5148207181719,0.990391185990259,6.05866960203683,1.33972910134951,6.05866960203683,53.7455800054519,5.90331221442166,-2.16464561221625,-5.98415782166232,TRUE,1
"AP","74",14.405917166034,14.405917166034,NA,16.8805678767467,16.8805678767467,NA,-10.5334726547044,-10.5334726547044,NA,-2.38463142009554,-2.38463142009554,NA,0.973664528617739,11.8012837341112,3.51151474136976,11.8012837341112,14.405917166034,16.8805678767467,-10.5334726547044,-2.38463142009554,FALSE,1
"AP","75",460.325603159201,404.841625689143,707.048212729092,7.63840227846232,7.15251094910498,10.5537502546063,1.23768460637062,0.558802310821631,5.31097837966459,4.27840588364995,-27.2293689653466,224.832829826626,0.957038880992178,12.9878779172834,2.66057066486686,12.9878779172834,398.938555962618,7.11104446843547,0.836664824308812,1.54242999781969,TRUE,0.269026704331484
"AP","76",107.165954906893,112.983690199635,61.6433916245746,6.34865364255385,6.99881813582426,2.44766668293138,-1.33580956395485,-1.45803375211583,-0.602464434988913,-7.12917492568927,-6.04657207430727,-14.7073948853633,0.981009436701622,8.42461784547688,1.77549997341614,8.42461784547688,112.880779434568,6.91880421986452,-1.48753879133109,-7.74533226587049,TRUE,1
"AP","77",23.2920498738854,18.9456323792581,40.5464572286282,16.3014109170595,12.771395387314,37.4815040955325,1.58725054784279,-2.60985685660507,26.76989497453,-0.504167342656523,-3.41440415144733,19.8674903188792,0.822892066351607,27.836341767615,6.11168002407473,27.836341767615,17.6138222922154,15.102379464273,-2.89894216427327,-1.33065334775471,TRUE,0.237068539835385
"AP","78",57.9857787965748,57.9857787965748,NA,6.05959165634177,6.05959165634177,NA,-1.81176234050456,-1.81176234050456,NA,-5.14461120814298,-5.14461120814298,NA,0.988793919838425,6.53307027756359,1.47144755276629,6.53307027756359,57.9857787965748,6.05959165634177,-1.81176234050456,-5.14461120814298,FALSE,1
"AP","79",99.5216104691134,101.556133820686,86.3131899128493,8.01240886331285,8.87981092243041,2.80799650860748,-2.17552104931243,-2.15143205876585,-2.32005499259192,-9.50738615564453,-4.15172127724687,-46.9970403044281,0.9787273527095,8.96324666133945,1.95127875499223,8.96324666133945,100.266224578222,8.31000298036084,-2.19117497306072,-9.24417521002733,TRUE,1
"AP","80",899.027112595822,899.027112595822,NA,16.4976209293555,16.4976209293555,NA,-10.6443581403932,-10.6443581403932,NA,-228.829478234205,-228.829478234205,NA,0.982473578266743,9.42461883827614,2.68255371919697,9.42461883827614,899.027112595822,16.4976209293555,-10.6443581403932,-228.829478234205,FALSE,1
